10	51	4096	2
0.000	0.0005	
-0.0001	-0.0001	
-0.0001	0.0007	
-0.0001	0.0022	
0.000	0.0031	
0.000	0.002	
0.000	-0.0007	
-0.0002	-0.0032	
-0.0004	-0.0034	
-0.0005	-0.0013	
-0.0004	0.0016	
-0.0001	0.0031	
0.000	0.0023	
0.0001	0.0004	
0.000	-0.0011	
-0.0001	-0.0009	
-0.0001	0.0004	
0.000	0.0013	
0.0002	0.001	
0.0002	-0.0004	
0.0002	-0.0017	
0.000	-0.002	
-0.0001	-0.0012	
-0.0002	-0.0005	
-0.0001	-0.0009	
-0.0001	-0.0023	
-0.0001	-0.0039	
-0.0002	-0.0042	
-0.0004	-0.0026	
-0.0002	-0.0001	
-0.0001	0.0018	
0.000	0.0021	
0.0001	0.0011	
0.000	0.000	
-0.0001	0.0001	
-0.0001	0.0015	
-0.0001	0.0029	
0.000	0.0029	
0.0001	0.001	
0.000	-0.0017	
-0.0002	-0.0034	
-0.0005	-0.0024	
-0.0006	0.0001	
-0.0005	0.0026	
-0.0002	0.0029	
0.0001	0.0013	
0.0001	-0.0007	
0.0001	-0.0015	
0.000	-0.0007	
0.000	0.0006	
0.000	0.0011	
0.0001	0.0004	
0.000	-0.001	
-0.0001	-0.0017	
-0.0001	-0.0013	
0.000	-0.0004	
0.0002	0.0001	
0.0004	-0.0009	
0.0005	-0.0027	
0.0001	-0.0039	
-0.0001	-0.0034	
-0.0002	-0.0013	
-0.0004	0.0011	
-0.0002	0.0024	
-0.0001	0.0021	
-0.0001	0.001	
-0.0002	0.0004	
-0.0004	0.001	
-0.0004	0.0026	
-0.0002	0.0033	
-0.0002	0.0022	
-0.0001	-0.0004	
-0.0002	-0.0029	
-0.0002	-0.0034	
-0.0004	-0.0015	
-0.0004	0.0015	
-0.0002	0.0032	
0.000	0.0027	
0.0001	0.0009	
0.0001	-0.0007	
0.000	-0.0009	
-0.0001	0.0001	
0.000	0.001	
0.0001	0.0007	
0.0001	-0.0005	
0.0001	-0.0017	
0.000	-0.0018	
0.000	-0.0011	
0.000	-0.0002	
0.000	-0.0004	
0.000	-0.0017	
-0.0001	-0.0034	
-0.0002	-0.0039	
-0.0004	-0.0024	
-0.0004	-0.0001	
-0.0001	0.0018	
0.0001	0.0023	
0.0002	0.0012	
0.0002	0.0002	
0.0001	0.0002	
0.000	0.0016	
0.000	0.0031	
0.000	0.0033	
0.0001	0.0013	
0.000	-0.0015	
-0.0004	-0.0034	
-0.0006	-0.0031	
-0.0007	-0.0006	
-0.0006	0.002	
-0.0004	0.0028	
-0.0001	0.0017	
0.0001	-0.0002	
0.0001	-0.0011	
0.0001	-0.0004	
0.0001	0.0009	
0.0001	0.0013	
0.0001	0.0007	
0.0001	-0.0007	
0.000	-0.002	
0.000	-0.0018	
0.000	-0.0009	
0.0002	-0.0004	
0.0004	-0.0011	
0.0004	-0.0027	
0.000	-0.0038	
-0.0002	-0.0033	
-0.0005	-0.0012	
-0.0004	0.0011	
-0.0004	0.0022	
-0.0004	0.002	
-0.0002	0.0007	
-0.0004	0.0001	
-0.0004	0.0009	
-0.0002	0.0026	
-0.0001	0.0035	
0.0002	0.0026	
0.0004	0.000	
0.0002	-0.0027	
0.000	-0.0035	
-0.0002	-0.002	
-0.0004	0.001	
-0.0004	0.0028	
-0.0002	0.0024	
-0.0002	0.0007	
-0.0002	-0.0007	
-0.0004	-0.0007	
-0.0004	0.0005	
-0.0002	0.0015	
-0.0001	0.0013	
0.000	0.000	
0.000	-0.0013	
0.000	-0.0018	
0.0001	-0.0011	
0.0004	-0.0004	
0.0005	-0.0006	
0.0004	-0.0022	
0.0001	-0.0039	
-0.0001	-0.0044	
-0.0005	-0.0029	
-0.0006	-0.0005	
-0.0006	0.0016	
-0.0004	0.0021	
-0.0002	0.0009	
-0.0001	-0.0004	
-0.0001	-0.0005	
-0.0001	0.0009	
0.000	0.0026	
0.000	0.0029	
0.000	0.0012	
-0.0001	-0.0016	
-0.0004	-0.0035	
-0.0006	-0.0032	
-0.0005	-0.0007	
-0.0002	0.0021	
0.000	0.0031	
0.0002	0.002	
0.0002	-0.0002	
0.0001	-0.0013	
-0.0001	-0.001	
-0.0001	0.0004	
-0.0001	0.0012	
0.000	0.0007	
0.0001	-0.0006	
0.0001	-0.0015	
0.0001	-0.0015	
0.0002	-0.0007	
0.0004	-0.0002	
0.0002	-0.001	
0.0001	-0.0026	
-0.0001	-0.0038	
-0.0004	-0.0034	
-0.0005	-0.0015	
-0.0005	0.001	
-0.0004	0.0022	
-0.0002	0.0018	
-0.0002	0.0005	
-0.0002	-0.0002	
-0.0004	0.0005	
-0.0004	0.0021	
-0.0002	0.0031	
0.000	0.0023	
0.0001	-0.0001	
0.0001	-0.0027	
0.000	-0.0034	
-0.0001	-0.0018	
-0.0002	0.001	
-0.0001	0.0028	
-0.0001	0.0026	
-0.0001	0.0007	
-0.0002	-0.0009	
-0.0004	-0.001	
-0.0002	0.0002	
0.000	0.0012	
0.0001	0.0012	
0.0002	0.0001	
0.0001	-0.0011	
0.0001	-0.0013	
0.0001	-0.0007	
0.0002	0.0001	
0.0004	-0.0002	
0.0004	-0.0016	
0.0002	-0.0035	
0.000	-0.0042	
-0.0002	-0.0026	
-0.0004	0.0009	
-0.0001	0.0045	
0.000	0.0079	
0.0002	0.012	
0.0004	0.0183	
0.0005	0.0294	
0.0009	0.0461	
0.0013	0.067	
0.0024	0.0891	
0.0038	0.1083	
0.0056	0.1202	
0.0077	0.1213	
0.0099	0.1077	
0.0122	0.0759	
0.014	0.025	
0.0146	-0.0414	
0.0139	-0.1139	
0.0114	-0.1786	
0.0074	-0.2218	
0.0031	-0.2349	
-0.001	-0.2172	
-0.0042	-0.1754	
-0.0061	-0.1208	
-0.0073	-0.066	
-0.0084	-0.0212	
-0.0099	0.0079	
-0.0123	0.0194	
-0.0153	0.0166	
-0.0182	0.0063	
-0.0201	-0.0021	
-0.0205	-0.0002	
-0.0188	0.0164	
-0.0156	0.0459	
-0.0114	0.0803	
-0.0072	0.1091	
-0.0034	0.1233	
-0.0004	0.1187	
0.0024	0.0958	
0.0054	0.059	
0.0085	0.0132	
0.0121	-0.0364	
0.0159	-0.0842	
0.0189	-0.1227	
0.0211	-0.1432	
0.0216	-0.1393	
0.0206	-0.1104	
0.0186	-0.0629	
0.0162	-0.0085	
0.0143	0.0413	
0.0127	0.0784	
0.0115	0.0999	
0.0103	0.1061	
0.0093	0.1002	
0.0085	0.0858	
0.0082	0.068	
0.0085	0.0516	
0.0089	0.0406	
0.0089	0.0356	
0.0077	0.0327	
0.0051	0.0265	
0.0012	0.0139	
-0.0033	-0.0044	
-0.0076	-0.0239	
-0.0112	-0.0396	
-0.0135	-0.0482	
-0.0146	-0.0496	
-0.0148	-0.0459	
-0.015	-0.0398	
-0.016	-0.0321	
-0.0176	-0.0233	
-0.019	-0.0146	
-0.0193	-0.0092	
-0.0175	-0.0105	
-0.0126	-0.0211	
-0.005	-0.038	
0.005	-0.0541	
0.0161	-0.0612	
0.0271	-0.0536	
0.0369	-0.0306	
0.0436	0.0032	
0.046	0.0406	
0.0431	0.0739	
0.0352	0.0967	
0.0233	0.1075	
0.0093	0.1082	
-0.0046	0.105	
-0.0164	0.1058	
-0.0238	0.1168	
-0.0264	0.1389	
-0.0244	0.1665	
-0.020	0.1893	
-0.0146	0.1985	
-0.0098	0.1906	
-0.0057	0.1699	
-0.0024	0.1439	
0.0002	0.1201	
0.0027	0.1022	
0.005	0.0896	
0.0077	0.0784	
0.0107	0.0635	
0.0138	0.0411	
0.0162	0.0114	
0.0175	-0.0216	
0.0173	-0.0503	
0.0161	-0.0679	
0.0149	-0.0712	
0.0139	-0.0631	
0.0134	-0.0497	
0.0129	-0.0359	
0.0115	-0.0229	
0.0083	-0.0094	
0.0031	0.0062	
-0.0037	0.0238	
-0.0116	0.0419	
-0.0197	0.0601	
-0.0267	0.0796	
-0.0319	0.103	
